i___s	52364	0.0145162
e___s	49584	0.01374553
a___n	39581	0.01097253
a___s	35993	0.00997788
t___s	35948	0.0099654
a___e	35705	0.00989804
o___e	33473	0.00927929
e___e	32536	0.00901954
o___i	32265	0.00894441
r___s	31405	0.008706
o___s	31347	0.00868992
r___e	30514	0.008459
a___i	29976	0.00830986
l___s	29951	0.00830293
i___e	29893	0.00828685
r___i	29689	0.0082303
n___s	29498	0.00817735
i___i	28882	0.00800658
n___e	28351	0.00785938
e___n	27079	0.00750676
e___i	26970	0.00747655
a___a	26539	0.00735706
e___r	24275	0.00672945
e___t	24120	0.00668648
a___r	23930	0.00663381
e___a	23261	0.00644835
s___e	23241	0.0064428
o___a	22920	0.00635382
t___e	22677	0.00628645
c___i	21489	0.00595712
s___s	21473	0.00595268
o___r	21138	0.00585982
i___n	20910	0.00579661
r___n	20900	0.00579384
l___e	20892	0.00579162
c___e	20848	0.00577942
r___a	20722	0.00574449
o___n	20436	0.00566521
t___i	20131	0.00558066
i___r	20114	0.00557594
p___e	20104	0.00557317
i___a	20029	0.00555238
e___o	20020	0.00554989
t___a	19926	0.00552383
n___i	19790	0.00548613
o___t	19710	0.00546395
a___t	19646	0.00544621
p___i	19066	0.00528542
r___t	18173	0.00503787
e___l	18101	0.00501791
a___o	17918	0.00496718
r___l	17871	0.00495415
s___i	17817	0.00493918
r___o	17590	0.00487625
l___i	16900	0.00468497
u___s	16776	0.00465059
a___l	16693	0.00462759
n___a	16531	0.00458268
s___a	16420	0.0045519
i___l	16404	0.00454747
o___o	16320	0.00452418
m___s	16230	0.00449923
c___s	16162	0.00448038
n___t	15703	0.00435314
u___e	15590	0.00432181
d___s	15443	0.00428106
o___l	15248	0.00422701
i___t	15182	0.00420871
c___a	15072	0.00417822
h___s	15027	0.00416574
u___r	15025	0.00416519
t___l	14966	0.00414883
c___o	14485	0.00401549
u___i	14393	0.00398999
p___o	14373	0.00398444
l___n	14218	0.00394147
p___a	14186	0.0039326
n___o	14158	0.00392484
n___l	14050	0.0038949
r___r	13920	0.00385886
h___e	13900	0.00385332
l___a	13829	0.00383364
t___o	13727	0.00380536
c___t	13716	0.00380231
s___n	13688	0.00379455
i___o	13544	0.00375463
s___o	13494	0.00374077
s___t	13475	0.0037355
t___t	13462	0.0037319
t___n	13290	0.00368422
n___n	13258	0.00367534
m___i	13215	0.00366342
n___r	12895	0.00357471
u___n	12850	0.00356224
a___'	12815	0.00355254
n___'	12750	0.00353452
s___l	12455	0.00345274
l___'	12132	0.0033632
p___s	12100	0.00335433
u___a	12082	0.00334934
l___t	12026	0.00333381
m___e	12017	0.00333132
l___o	12016	0.00333104
s___r	11842	0.0032828
i___'	11785	0.003267
b___e	11715	0.0032476
d___e	11613	0.00321932
t___'	11584	0.00321128
a___c	11431	0.00316887
l___r	11368	0.0031514
e___c	11271	0.00312451
m___a	11165	0.00309513
r___'	11151	0.00309125
g___s	11124	0.00308376
c___n	11067	0.00306796
e___'	10877	0.00301529
e___d	10835	0.00300365
h___o	10617	0.00294321
h___a	10566	0.00292908
p___t	10546	0.00292353
i___y	10512	0.00291411
c___r	10313	0.00285894
h___i	10311	0.00285839
o___c	9627	0.00266877
a___d	9524	0.00264022
r___c	9516	0.002638
a___g	9510	0.00263633
c___l	9502	0.00263412
a___m	9472	0.0026258
o___p	8906	0.0024689
m___o	8842	0.00245115
b___s	8836	0.00244949
r___d	8760	0.00242842
o___m	8754	0.00242676
t___r	8662	0.00240125
e___g	8539	0.00236716
i___c	8497	0.00235551
o___'	8475	0.00234941
b___t	8425	0.00233555
u___o	8334	0.00231033
d___i	8259	0.00228954
e___m	8188	0.00226985
a___u	8182	0.00226819
u___t	8122	0.00225156
o___y	8103	0.00224629
n___c	7981	0.00221247
m___t	7955	0.00220526
m___r	7916	0.00219445
g___e	7892	0.0021878
b___i	7761	0.00215148
d___a	7750	0.00214843
h___t	7748	0.00214788
v___e	7689	0.00213152
i___g	7641	0.00211822
i___m	7523	0.0020855
p___n	7391	0.00204891
u___l	7346	0.00203644
o___d	7329	0.00203172
a___y	7244	0.00200816
g___i	7224	0.00200262
p___l	7220	0.00200151
m___n	7116	0.00197268
l___l	7071	0.0019602
m___l	7007	0.00194246
c___u	6984	0.00193608
d___o	6977	0.00193414
s___'	6930	0.00192111
i___d	6918	0.00191779
d___n	6900	0.0019128
d___r	6875	0.00190587
f___e	6845	0.00189755
o___h	6793	0.00188314
r___h	6761	0.00187426
e___u	6586	0.00182575
b___a	6565	0.00181993
o___g	6529	0.00180995
n___d	6453	0.00178888
h___r	6442	0.00178583
r___g	6369	0.0017656
r___u	6299	0.00174619
d___t	6252	0.00173316
n___u	6173	0.00171126
a___h	6147	0.00170405
s___c	6146	0.00170378
p___r	6115	0.00169518
t___c	6082	0.00168603
e___h	6030	0.00167162
h___l	6029	0.00167134
h___n	5980	0.00165776
n___g	5975	0.00165637
c___y	5936	0.00164556
f___i	5882	0.00163059
r___m	5848	0.00162117
e___p	5812	0.00161119
c___'	5773	0.00160037
t___d	5762	0.00159732
o___u	5686	0.00157626
l___d	5676	0.00157348
l___c	5615	0.00155657
s___d	5610	0.00155519
g___t	5572	0.00154465
m___c	5569	0.00154382
d___l	5558	0.00154077
g___a	5513	0.0015283
t___h	5460	0.00151361
n___m	5363	0.00148672
i___u	5345	0.00148173
e___y	5243	0.00145345
c___c	5104	0.00141492
h___'	5096	0.0014127
t___u	5093	0.00141187
r___y	5087	0.0014102
y___s	5083	0.00140909
w___e	5020	0.00139163
s___g	5020	0.00139163
k___s	4977	0.00137971
g___n	4927	0.00136585
t___g	4905	0.00135975
g___h	4879	0.00135254
m___'	4874	0.00135116
r___p	4863	0.00134811
n___p	4857	0.00134644
u___c	4824	0.0013373
v___s	4812	0.00133397
h___c	4799	0.00133036
b___n	4775	0.00132371
t___m	4726	0.00131013
s___u	4723	0.0013093
p___u	4709	0.00130542
f___t	4696	0.00130181
s___p	4658	0.00129128
p___d	4630	0.00128352
s___h	4621	0.00128102
s___m	4606	0.00127686
a___p	4519	0.00125274
c___m	4506	0.00124914
b___o	4475	0.00124055
y___e	4441	0.00123112
e___b	4382	0.00121477
v___i	4290	0.00118926
d___'	4283	0.00118732
n___h	4235	0.00117401
p___h	4213	0.00116792
u___u	4175	0.00115738
g___l	4128	0.00114435
f___s	4124	0.00114324
w___s	4085	0.00113243
c___d	4080	0.00113105
u___'	4078	0.00113049
p___c	4052	0.00112328
b___l	4032	0.00111774
g___o	4024	0.00111552
m___h	3997	0.00110804
y___i	3995	0.00110748
v___a	3976	0.00110222
p___m	3957	0.00109695
u___d	3949	0.00109473
g___r	3915	0.0010853
b___'	3886	0.00107727
l___h	3841	0.00106479
b___d	3789	0.00105038
a___b	3739	0.00103651
l___g	3709	0.0010282
f___a	3708	0.00102792
t___p	3670	0.00101739
t___y	3668	0.00101683
o___b	3659	0.00101434
l___u	3658	0.00101406
i___h	3635	0.00100768
i___p	3594	0.00099632
e___v	3518	0.00097525
c___g	3510	0.00097303
p___'	3437	0.0009528
m___u	3384	0.0009381
k___e	3380	0.00093699
g___'	3332	0.00092369
p___y	3297	0.00091398
y___a	3287	0.00091121
m___d	3273	0.00090733
b___h	3229	0.00089513
h___d	3193	0.00088515
b___r	3190	0.00088432
n___y	3168	0.00087822
y___t	3162	0.00087656
c___h	3155	0.00087462
s___k	3154	0.00087434
l___y	3087	0.00085577
u___m	3086	0.00085549
h___m	3085	0.00085521
p___g	3063	0.00084912
d___d	3058	0.00084773
l___m	3027	0.00083914
y___o	2989	0.0008286
c___p	2971	0.00082361
h___h	2953	0.00081862
s___b	2889	0.00080088
d___c	2881	0.00079866
f___n	2840	0.0007873
v___o	2825	0.00078314
i___b	2815	0.00078037
u___g	2809	0.0007787
