a	1573	0.2667
s	601	0.1019
b	546	0.0926
e	341	0.0578
i	330	0.056
'	287	0.0487
r	253	0.0429
n	223	0.0378
c	219	0.0371
o	187	0.0317
t	186	0.0315
l	173	0.0293
d	166	0.0281
m	140	0.0237
u	126	0.0214
h	111	0.0188
p	92	0.0156
g	73	0.0124
f	57	0.0097
k	51	0.0086
y	49	0.0083
v	29	0.0049
w	26	0.0044
z	24	0.0041
q	14	0.0024
x	11	0.0019
j	10	0.0017
